id;Year;Title;WorldwideBox_office;DomesticBox_office;InternationalBox_office;production_cost;Runtime;release_date;Genre_1;Genre_2;Genre_3;original_language;popularity;Production_Companies;vote_average;vote_count;Cast;Director;IMDB_Rating;Metascore
79777;2011;In the Land of Blood and Honey;303877;;;100000000;1270;120;Drama;Romance;War;en;10101;GK Films;58;1440;;;;
79940;2012;Tim and Eric's Billion Dollar Movie;201436;;;0;940;30;Comedy;;;en;8101;Funny or Die;55;1190;;;;
80035;2012;The Watch;68267862;;;680000000;1020;70;Comedy;Action;Science Fiction;en;21652;21 Laps Entertainment;56;22220;;;;
80271;2012;LOL;10500000;;;110000000;970;20;Drama;Comedy;Romance;en;1836;PIC Agency;61;26010;;;;
80274;2013;Ender's Game;125537191;;;1100000000;1140;100;Science Fiction;Action;Adventure;en;3113;Digital Domain;66;56170;;;;
80278;2012;The Impossible;198100000;;;450000000;1130;90;Adventure;Drama;Thriller;en;33846;Summit Entertainment;7368;60770;;;;
80304;2012;Casa de Mi Padre;5909483;;;0;840;30;Comedy;Western;;en;19866;Gary Sanchez Productions;54;2860;;;;
80321;2012;Madagascar 3: Europe's Most Wanted;746900000;;;1450000000;930;60;Animation;Family;Comedy;en;71942;DreamWorks Animation;6615;58910;;;;
80585;2012;Rock of Ages;59400000;;;750000000;1230;60;Comedy;Drama;Music;en;20674;Offspring Entertainment;62;12100;;;;
81005;2013;Jack the Giant Slayer;197700000;;;1950000000;1140;20;Fantasy;Action;Adventure;en;63338;New Line Cinema;5827;47580;;;;
81188;2012;Rise of the Guardians;306941670;;;1450000000;970;110;Family;Animation;Fantasy;en;5628;DreamWorks Animation;736;64690;;;;
81220;2001;Everything Put Together;2823;;;5000000;870;110;Drama;Romance;;en;1807;Furst Films;46;170;;;;
81390;2011;A Lonely Place to Die;25345000;;;40000000;990;40;Adventure;Action;Thriller;en;13809;Carnaby International;62;5440;;;;
81796;2012;Lockout;32948113;;;200000000;950;40;Action;Thriller;Science Fiction;en;29183;EuropaCorp;59;17520;;;;
82505;2012;House at the End of the Street;44287131;;;69000000;1010;90;Horror;Thriller;;en;23178;A Bigger Boat;58;17370;;;;
82507;2012;Sinister;82515113;;;30000000;1100;30;Horror;Thriller;Mystery;en;47506;Automatik Entertainment;6862;52280;;;;
82525;2012;Savages;82966152;;;450000000;1310;70;Crime;Drama;Thriller;en;24919;Relativity Media;6355;20760;;;;
82532;2011;Jeff, Who Lives at Home;4400000;;;100000000;830;90;Drama;Comedy;;en;10972;Indian Paintbrush;62;5980;;;;
82533;2012;Damsels in Distress;1314358;;;0;990;40;Comedy;Drama;Romance;en;8428;Westerly Films;55;1800;;;;
82631;2012;Won't Back Down;5310554;;;0;1210;90;Drama;;;en;11119;Gran Via Productions;60;1080;;;;
82650;2012;Diary of a Wimpy Kid: Dog Days;76196538;;;220000000;940;80;Comedy;Family;;en;27821;Color Force;63;9160;;;;
82654;2013;Warm Bodies;117000000;;;350000000;970;10;Horror;Comedy;Romance;en;31966;Summit Entertainment;64;58880;;;;
82675;2012;Taken 2;376100000;;;450000000;910;90;Action;Crime;Thriller;en;61782;EuropaCorp;63;63850;;;;
82679;2012;Fun Size;11400000;;;140000000;870;100;Comedy;;;en;9417;Nickelodeon Movies;56;4150;;;;
82682;2013;Gangster Squad;105200000;;;600000000;1130;10;Crime;Drama;Action;en;26648;Village Roadshow Pictures;6359;39040;;;;
82684;2012;Chasing Mavericks;7900000;;;0;1170;100;Drama;;;en;14882;Fox 2000 Pictures;70;5350;;;;
82687;2012;The Guilt Trip;41863726;;;400000000;950;120;Comedy;;;en;18527;Paramount;5598;6630;;;;
82690;2012;Wreck-It Ralph;471222889;;;1650000000;1010;110;Family;Animation;Comedy;en;80731;Walt Disney Animation Studios;73;119160;;;;
82693;2012;Silver Linings Playbook;236412453;;;210000000;1220;110;Drama;Comedy;Romance;en;31993;The Weinstein Company;71;116560;;;;
82695;2012;Les Misérables;442636309;;;610000000;1580;120;History;Drama;Romance;en;36775;Universal Pictures;73;51220;;;;
82696;2012;Hope Springs;114281051;;;300000000;1000;80;Drama;Comedy;Romance;en;1425;Columbia Pictures;6259;7380;;;;
82700;2013;After Earth;243843127;;;1300000000;1000;50;Science Fiction;Action;Adventure;en;3052;Columbia Pictures;52;63330;;;;
82702;2014;How to Train Your Dragon 2;621537519;;;1450000000;1020;60;Fantasy;Action;Adventure;en;84386;DreamWorks Animation;7671;92350;;;;
82703;2014;Mr. Peabody & Sherman;272912430;;;1450000000;920;20;Animation;Adventure;Family;en;44576;Pacific Data Images;67;22560;;;;
82990;2012;Paranormal Activity 4;142802657;;;50000000;870;100;Horror;;;en;25475;Room 101;54;18010;;;;
83542;2012;Cloud Atlas;130482868;;;1020000000;1720;100;Drama;Science Fiction;;en;38263;Cloud Atlas Productions;69;68540;;;;
83588;2012;Middle of Nowhere;2368060;;;20000000;1010;100;Drama;;;en;4271;Forward Movement;63;250;;;;
83666;2012;Moonrise Kingdom;68263166;;;160000000;940;50;Comedy;Drama;Romance;en;18369;Indian Paintbrush;77;56320;;;;
83686;2012;The Words;13231461;;;60000000;960;90;Drama;Thriller;;en;14004;Also Known As Pictures;6649;11280;;;;
83770;2012;On the Road;8784318;;;250000000;1240;50;Adventure;Drama;;en;12216;SPAD Films;56;8080;;;;
83860;2011;October Baby;5396618;;;10000000;1070;100;Drama;;;en;8049;Gravitas Ventures;63;1080;;;;
84174;2012;Bachelorette;11947954;;;30000000;870;10;Comedy;Romance;;en;32287;Gary Sanchez Productions;54;11620;;;;
84175;2012;Beasts of the Southern Wild;21107746;;;18000000;930;60;Drama;Fantasy;;en;15104;Cinereach;68;10090;;;;
84188;2012;Compliance;592116;;;2700000;900;80;Drama;Thriller;Crime;en;20318;Bad Cop / Bad Cop;64;6400;;;;
84197;2013;Filly Brown;2767693;;;0;1000;40;Drama;Music;;en;1785;Cima Productions;62;190;;;;
84200;2012;For a Good Time, Call...;1243961;;;8500000;850;80;Comedy;Drama;;en;9949;AdScott Pictures;59;2860;;;;
84204;2012;Grabbers;427335;;;0;940;80;Science Fiction;Comedy;Thriller;en;1042;High Treason Productions;61;4250;;;;
84318;2012;Kita svajonių komanda;133778;;;0;890;90;Documentary;History;;lt;1746;The Basketball Future Foundation;72;210;;;;
84329;2012;Robot & Frank;3325038;;;25000000;850;80;Science Fiction;Comedy;Drama;en;12634;Park Pictures Features;69;10250;;;;
84332;2012;Safety Not Guaranteed;4424699;;;7500000;860;60;Comedy;Romance;Science Fiction;en;12583;Duplass Brothers Productions;68;13680;;;;
84355;2011;Your Sister's Sister;3242802;;;1250000;900;90;Comedy;Comedy;;en;12292;Ada Films;64;3190;;;;
84892;2012;The Perks of Being a Wallflower;33400000;;;130000000;1030;90;Drama;Romance;;en;44438;Mr. Mudd Production;779;101370;;;;
85350;2014;Boyhood;48137666;;;40000000;1660;60;Drama;;;en;41291;Detour Filmproduction;7505;49710;;;;
85446;2012;Step Up Revolution;140470746;;;330000000;990;70;Music;Drama;Romance;en;27399;Summit Entertainment;69;19850;;;;
85870;1994;Cloclo;29193330;42178528300;5644295850;275633960;1480;30;Drama;Music;;fr;8613;LGM Productions;65;2770;;;;
86812;2011;Sound of My Voice;405614;;;0;850;10;Science Fiction;Drama;Mystery;en;8238;Skyscraper Films;63;3420;;;;
86825;2013;Stoker;12077441;;;120000000;990;20;Drama;Horror;Thriller;en;22386;Fox Searchlight Pictures;67;21410;;;;
86829;2013;Inside Llewyn Davis;32935319;;;110000000;1040;100;Drama;Music;;en;26549;StudioCanal;72;25790;;;;
86834;2014;Noah;362600000;;;1250000000;1380;30;Drama;Adventure;;en;50829;Paramount;57;60330;;;;
86837;2012;Amour;29800000;;;89000000;1270;90;Drama;Romance;;fr;18296;Les Films du Losange;78;15310;;;;
86838;2012;Seven Psychopaths;33035736;;;150000000;1100;100;Comedy;Crime;;en;25597;CBS Films;6816;37480;;;;
87093;2014;Big Eyes;28900000;;;100000000;1060;120;Drama;;;en;18715;The Weinstein Company;70;33630;;;;
87421;2013;Riddick;98337295;;;380000000;1190;90;Science Fiction;Action;Thriller;en;38298;One Race;63;39130;;;;
87428;2012;That's My Boy;58100000;;;700000000;1160;60;Comedy;Drama;;en;41169;Relativity Media;58;18420;;;;
87499;2013;The East;2401510;;;65000000;1160;50;Drama;Thriller;;en;1225;Scott Free Productions;65;7340;;;;
87502;2012;Flight;161800000;;;310000000;1380;110;Drama;;;en;37979;Paramount;6831;57520;;;;
87567;2013;The Big Wedding;21800000;;;350000000;900;40;Comedy;;;en;13212;Millennium Media;59;11060;;;;
87729;1995;Jefferson in Paris;2474000;;;140000000;1390;30;Drama;Romance;History;en;6333;Merchant Ivory Productions;51;390;;;;
87818;2013;Movie 43;32400000;;;60000000;940;10;Comedy;;;en;39257;Witness Protection Films;46;22120;;;;
87825;2012;Trouble with the Curve;49000000;;;600000000;1110;90;Drama;Romance;;en;29401;Malpaso Productions;70;15110;;;;
87826;2012;Here Comes the Boom;73100000;;;420000000;1050;100;Comedy;Action;Drama;en;28691;Broken Road Productions;62;13760;;;;
87827;2012;Life of Pi;609000000;;;1200000000;1270;110;Adventure;Drama;Action;en;53167;Fox 2000 Pictures;74;127260;;;;
88005;2012;Seeking a Friend for the End of the World;9636289;;;100000000;1010;60;Comedy;Drama;Romance;en;18096;Indian Paintbrush;66;19480;;;;
88036;2012;Sparkle;24637469;;;140000000;1160;80;Music;Drama;Romance;en;14819;Akil Productions;63;1130;;;;
88042;2012;Parental Guidance;119772232;;;250000000;1040;120;Comedy;;;en;14966;Dune Entertainment III;60;4470;;;;
88641;1994;There Goes My Baby;123509;;;105000000;990;90;Drama;Comedy;;en;7393;Nelson Entertainment;66;90;;;;
88751;2008;Journey to the Center of the Earth;101702060;;;450000000;930;70;Action;Science Fiction;Adventure;en;4159;New Line Cinema;6071;46210;;;;
88794;2011;J. Edgar;84606030;;;350000000;1370;110;Drama;Crime;History;en;16804;Imagine Entertainment;62;23420;;;;
89325;2012;Darling Companion;1157257;;;0;1030;40;Drama;Romance;Comedy;en;7918;Kasdan Pictures;50;910;;;;
89492;2012;This Is 40;88200000;;;350000000;1340;120;Comedy;;;en;22856;Apatow Productions;59;20790;;;;
89708;2011;Samsara;2639616;;;40000000;1020;90;Documentary;Documentary;;en;10824;Magidson Films;81;5850;;;;
89750;2011;Pink Ribbons, Inc.;25000;;;9000000;970;90;Documentary;;;en;1516;ONF | NFB;65;100;;;;
90369;2012;Now Is Good;2700000;;;45000000;1030;90;Drama;Romance;;en;15833;Goldcrest;73;10570;;;;
91070;2011;L!fe Happens;30905;;;9300000;1000;60;Comedy;Drama;Romance;en;11273;Dot Dot Dot Productions;55;1370;;;;
91076;1998;Illuminata;840702;;;0;1190;50;Drama;Comedy;;en;463;Sogepaq;55;200;;;;
91314;2014;Transformers: Age of Extinction;1104100000;;;2100000000;1650;60;Science Fiction;Action;Adventure;en;79353;di Bonaventura Pictures;5928;78390;;;;
91586;2013;Insidious: Chapter 2;161000000;;;50000000;1060;90;Horror;Thriller;;en;49266;FilmDistrict;67;40800;;;;
91721;1964;Nothing But a Man;9248;;;0;950;120;Drama;Romance;;en;2246;Nothing But a Man Company;75;270;;;;
92182;2011;Silent House;13101672;;;20000000;850;10;Horror;Mystery;Drama;en;12593;Elle Driver;54;3860;;;;
92591;2012;Bernie;9206470;;;50000000;990;40;Comedy;Crime;Drama;en;11745;Mandalay Vision;66;8670;;;;
93456;2013;Despicable Me 2;970800000;;;760000000;980;60;Animation;Comedy;Family;en;84307;Illumination;692;108260;;;;
93856;2012;Chernobyl Diaries;38390020;;;10000000;880;50;Horror;Thriller;;en;19918;Oren Peli / Brian Witten Pictures;53;15010;;;;
94072;1991;Straight Out of Brooklyn;2712328;;;0;910;50;Drama;;;en;2004;Samuel Goldwyn Company;59;70;;;;
94329;2011;Serbuan Maut;9148519;;;11000000;1010;30;Action;Thriller;Crime;id;36664;Celluloid Dreams;7411;32350;;;;
94348;2012;Alex Cross;30353232;;;450000000;1010;100;Action;Thriller;Crime;en;14194;Summit Entertainment;52;6860;;;;
94352;2012;Cirque du Soleil: Worlds Away;34153101;;;0;910;110;Fantasy;Family;Music;en;11711;Reel FX Creative Studios;70;1580;;;;
96238;2002;Never Again;307576;;;0;980;30;Comedy;Romance;;en;2411;Amy Robinson Productions;37;70;;;;
96399;2012;For Greater Glory: The True Story of Cristiada;10173682;;;120000000;1450;60;History;Drama;Action;en;10856;Dos Corazones;67;1440;;;;
96721;2013;Rush;90200000;;;380000000;1230;90;Drama;Action;;en;41758;Revolution Films;77;68440;;;;
96724;2012;Anna Karenina;68929150;;;0;1300;90;Drama;Romance;History;en;2844;Working Title Films;67;21990;;;;
97020;2014;RoboCop;242688965;;;1200000000;1180;10;Science Fiction;Action;Crime;en;45569;Metro-Goldwyn-Mayer;59;53140;;;;
97367;2013;The Place Beyond the Pines;47135966;;;150000000;1400;30;Drama;Crime;;en;28515;Sidney Kimmel Entertainment;6966;46790;;;;
97370;2014;Under the Skin;5735963;;;133000000;1080;30;Thriller;Science Fiction;Drama;en;21413;Nick Wechsler Productions;61;32780;;;;
97430;2012;The Man with the Iron Fists;20546518;;;150000000;960;110;Action;;;en;21461;Arcade Pictures;55;10750;;;;
97614;2012;Deadfall;1900000;;;120000000;950;110;Crime;Drama;Thriller;en;21283;Magnolia Pictures;60;6460;;;;
97630;2012;Zero Dark Thirty;132800000;;;400000000;1570;120;Thriller;Drama;History;en;27957;Annapurna Pictures;6987;43200;;;;
98010;2004;Francis of Assisi;1800000;4020302000;2236915310;20000000;1050;70;History;Drama;;en;4529;Perseus Productions;76;310;;;;
98357;2013;Broken City;34737199;;;560000000;1090;10;Thriller;Crime;Drama;en;22713;1984 Private Defense Contractors;5935;14190;;;;
98566;2014;Teenage Mutant Ninja Turtles;485000000;;;1250000000;1010;80;Science Fiction;Action;Adventure;en;83322;Nickelodeon Movies;59;65780;;;;
100042;2014;Dumb and Dumber To;169837010;;;400000000;1100;110;Comedy;;;en;46736;New Line Cinema;5557;30330;;;;
100241;2014;I, Frankenstein;76801179;;;650000000;920;10;Horror;Thriller;;en;25905;Lionsgate;5338;18360;;;;
100275;2012;Eddie: The Sleepwalking Cannibal;1632;;;0;790;40;Horror;Comedy;;en;6092;Make A Move;60;450;;;;
100402;2014;Captain America: The Winter Soldier;714766572;;;1700000000;1360;30;Action;Adventure;Science Fiction;en;49998;Marvel Studios;7665;182140;;;;
101173;2011;Coriolanus;1072602;;;77000000;1230;20;Drama;Thriller;;en;16752;BBC Film;58;4280;;;;
101267;2012;Katy Perry: Part of Me;32726956;;;120000000;930;60;Documentary;Music;;en;15346;Imagine Entertainment;72;2690;;;;
101299;2013;The Hunger Games: Catching Fire;865011746;;;1300000000;1460;110;Adventure;Action;Science Fiction;en;70776;Lionsgate;7428;168300;;;;
102362;2013;Dead Man Down;19600000;;;300000000;1180;30;Thriller;Action;Crime;en;21459;WWE Studios;62;13940;;;;
102382;2014;The Amazing Spider-Man 2;708962323;;;2000000000;1410;40;Action;Adventure;Science Fiction;en;81148;Columbia Pictures;6505;127600;;;;
102651;2014;Maleficent;758539785;;;1800000000;970;50;Fantasy;Adventure;Action;en;74163;Walt Disney Pictures;71;127610;;;;
102899;2015;Ant-Man;519311965;;;1300000000;1170;70;Science Fiction;Action;Adventure;en;65299;Marvel Studios;708;192030;;;;
103328;2012;Holy Motors;641100;;;40000000;1150;70;Drama;Fantasy;;fr;13209;Pierre Grise Productions;7012;10880;;;;
103370;2012;Madea's Witness Protection;66899242;;;200000000;1150;60;Drama;Comedy;Crime;en;13295;Tyler Perry Studios;61;1680;;;;
103620;2012;Maniac;31081;;;60000000;890;120;Horror;Thriller;;en;18343;La Petite Reine;60;8850;;;;
103663;2012;Jagten;18300000;;;38000000;1160;100;Drama;;;da;27765;Zentropa International Sweden;8099;39560;;;;
103731;2013;Mud;32613173;;;100000000;1300;40;Drama;;;en;1603;Everest Entertainment;7061;26630;;;;
104755;2012;The Lords of Salem;1165882;;;15000000;1010;40;Horror;Thriller;;en;17723;IM Global;5438;8120;;;;
105864;2015;The Good Dinosaur;332207671;;;1750000000;930;110;Adventure;Animation;Family;en;60974;Pixar;67;53130;;;;
106646;2013;The Wolf of Wall Street;392000000;;;1000000000;1800;120;Crime;Drama;Comedy;en;106579;Red Granite Pictures;80;231370;;;;
106747;2013;Machete Kills;15000000;;;120000000;1070;90;Action;Crime;Thriller;en;22864;Open Road Films;56;18270;;;;
107811;2013;21 & Over;48065672;;;130000000;930;30;Comedy;;;en;18848;Mandeville Films;58;14730;;;;
107846;2013;Escape Plan;137328301;;;500000000;1150;100;Action;Thriller;;en;43829;Knightsbridge Entertainment;6722;49580;;;;
107985;2013;The World's End;46100000;;;200000000;1090;70;Comedy;Action;Science Fiction;en;26935;Big Talk Studios;68;51740;;;;
108346;1999;Dreaming of Joseph Lees;7;;;20000000;920;100;Romance;Drama;;en;356;Fox Searchlight Pictures;54;70;;;;
109091;2013;The Counselor;71009334;;;250000000;1170;100;Thriller;Crime;Drama;en;14782;Scott Free Productions;5269;17860;;;;
109410;2013;42;95020213;;;400000000;1280;40;Drama;;;en;31707;Warner Bros. Pictures;72;17250;;;;
109414;2013;This Is the End;126041322;;;320000000;1060;60;Action;Comedy;;en;3056;Columbia Pictures;62;61270;;;;
109417;2013;Battle of the Year;16549477;;;200000000;1100;90;Music;Drama;;en;14326;Screen Gems;68;3220;;;;
109418;2013;Grown Ups 2;247022278;;;800000000;1010;70;Comedy;;;en;79595;Columbia Pictures;6123;41160;;;;
109421;2013;Side Effects;63414135;;;300000000;1060;20;Thriller;Crime;Drama;en;21338;di Bonaventura Pictures;6594;29780;;;;
109424;2013;Captain Phillips;218791811;;;550000000;1340;100;Action;Drama;Thriller;en;26798;Columbia Pictures;7548;66420;;;;
109428;2013;Evil Dead;97542952;;;170000000;910;40;Horror;;;en;5568;TriStar Pictures;65;43850;;;;
109431;2013;Identity Thief;173965010;;;350000000;1110;20;Comedy;Crime;;en;25026;Stuber Pictures;59;32310;;;;
109443;2013;Anchorman 2: The Legend Continues;173700000;;;500000000;1190;120;Comedy;;;en;22606;Gary Sanchez Productions;61;24540;;;;
109451;2013;Cloudy with a Chance of Meatballs 2;248384621;;;780000000;950;90;Animation;Family;Comedy;en;531;Columbia Pictures;64;30140;;;;
109491;2013;Beautiful Creatures;60052138;;;600000000;1240;20;Fantasy;Drama;Romance;en;26171;Alcon Entertainment;60;27720;;;;
109513;2012;Hit & Run;14400000;;;20000000;1000;80;Action;Comedy;Romance;en;12593;Primate Pictures;57;5110;;;;
109729;2013;The Canyons;56825;;;2500000;990;80;Thriller;Drama;;en;14986;Filmworks/FX;44;2420;;;;
110402;2013;Трудно быть богом;1310673;;;70000000;1770;20;Drama;Science Fiction;;ru;7154;Sever Studio;66;1370;;;;
110415;2013;Snowpiercer;86758912;;;392000000;1270;80;Action;Science Fiction;Drama;ko;49069;CJ Entertainment;6903;92050;;;;
110683;1983;The Wicked Lady;724912;;;150000000;980;40;Drama;Adventure;;en;3799;London-Cannon Films;49;180;;;;
111190;2013;Adore;1600000;;;160000000;1000;40;Drama;;;en;31045;Gaumont;61;9290;;;;
112949;2013;Safe Haven;97600000;;;280000000;1150;20;Romance;Thriller;;en;24942;Relativity Media;72;22470;;;;
113464;1981;Inchon;5200000;;;460000000;1400;50;History;War;Drama;en;2414;Unification Church;39;110;;;;
113947;2012;The Sessions;9138338;;;10000000;950;50;Drama;Romance;Comedy;en;18645;Such Much Films;69;5210;;;;
114150;2012;Pitch Perfect;115647426;;;170000000;1120;90;Comedy;Music;Romance;en;36873;Brownstone Productions;7292;63590;;;;
115210;2012;Stitches;95000;;;1000000;860;100;Horror;;;en;14829;MPI Media Group;63;3960;;;;
116149;2014;Paddington;259207227;;;550000000;960;110;Comedy;Adventure;Family;en;34952;Heyday Films;7074;35170;;;;
116613;2012;The Sweeney;6294161;;;37305000;1120;90;Action;Crime;Crime;en;14168;Vertigo Films;57;2620;;;;
116711;2013;Epic;268426634;;;1000000000;1020;50;Animation;Adventure;Family;en;37574;Blue Sky Studios;65;26090;;;;
116741;2013;The Internship;44000000;;;580000000;1190;60;Comedy;;;en;1448;TSG Entertainment;62;40400;;;;
116745;2013;The Secret Life of Walter Mitty;188133322;;;900000000;1140;120;Adventure;Comedy;Drama;en;35243;20th Century Fox;7182;73260;;;;
116977;2012;Foodfight!;73706;;;650000000;910;60;Adventure;Comedy;Action;en;1283;Threshold Entertainment;19;1270;;;;
117251;2013;White House Down;205366737;;;1500000000;1310;60;Action;Drama;Thriller;en;49465;Iron Horse Entertainment;65;45660;;;;
117263;2013;Olympus Has Fallen;170270201;;;700000000;1200;30;Action;Thriller;;en;57757;Millennium Media;6393;63780;;;;
118340;2014;Guardians of the Galaxy;772776600;;;1700000000;1210;70;Action;Science Fiction;Adventure;en;43584;Marvel Studios;7908;273320;;;;
118452;1998;First Love, Last Rites;40542;;;3000000;940;80;Drama;;;en;14;Toast Films;43;110;;;;
118957;2012;Bait;32500000;;;300000000;930;90;Horror;Horror;Thriller;en;25972;Screen Queensland;57;7110;;;;
119283;2013;Parker;46216641;;;350000000;1180;10;Action;Crime;;en;35432;Incentive Filmed Entertainment;60;29210;;;;
119450;2014;Dawn of the Planet of the Apes;710600000;;;1700000000;1300;70;Science Fiction;Action;Drama;en;230293;TSG Entertainment;7312;106950;;;;
119458;2012;Supercapitalist;15919;;;5000000;1030;80;Thriller;Drama;;en;2039;Gravitas Ventures;40;80;;;;
120467;2014;The Grand Budapest Hotel;174600318;;;300000000;1000;20;Comedy;Drama;;en;52142;Fox Searchlight Pictures;805;142990;;;;
121826;2012;Quartet;59520298;;;110000000;980;120;Drama;Comedy;Romance;en;15737;BBC Film;65;3470;;;;
121986;2013;Frances Ha;4069826;;;0;860;50;Comedy;Drama;;en;18091;Scott Rudin Productions;74;15110;;;;
122081;2013;Spring Breakers;31700000;;;50000000;940;10;Drama;Crime;;en;26446;Iconoclast;52;37140;;;;
122906;2013;About Time;87100449;;;120000000;1230;90;Drama;Romance;Fantasy;en;64045;Universal Pictures;7915;81150;;;;
122917;2014;The Hobbit: The Battle of the Five Armies;956019788;;;2500000000;1440;120;Action;Adventure;Fantasy;en;140165;New Line Cinema;7316;137570;;;;
123553;2013;The Mortal Instruments: City of Bones;95396573;;;600000000;1300;80;Fantasy;Action;Mystery;en;43133;Screen Gems;64;43610;;;;
123678;2012;Jagal;722714;;;10000000;1590;110;Documentary;;;id;13742;Final Cut for Real;77;6400;;;;
124459;2013;The Incredible Burt Wonderstone;27437881;;;300000000;1000;30;Comedy;;;en;1922;New Line Cinema;57;13660;;;;
127493;2012;Stolen;2106557;;;350000000;960;90;Action;Crime;Thriller;en;330;Saturn Films;54;9760;;;;
127560;2013;The Railway Man;24174885;;;180000000;1160;120;Drama;History;;en;14844;Archer Street Productions;69;6990;;;;
127585;2014;X-Men: Days of Future Past;747862775;;;2500000000;1320;50;Action;Adventure;Science Fiction;en;98567;Bad Hat Harry Productions;7525;148140;;;;
129139;2013;The To Do List;3566225;;;15000000;1040;70;Comedy;Romance;;en;18103;3 Arts Entertainment;5763;9740;;;;
129670;2013;Nebraska;27700000;;;120000000;1150;90;Drama;Adventure;;en;12718;Paramount Vantage;74;16810;;;;
130150;2013;Labor Day;20275812;;;180000000;1110;120;Drama;Romance;Thriller;en;23372;Mr. Mudd Production;70;10690;;;;
131631;2014;The Hunger Games: Mockingjay - Part 1;755356711;;;1250000000;1230;110;Science Fiction;Adventure;Thriller;en;108642;Lionsgate;6808;153470;;;;
131634;2015;The Hunger Games: Mockingjay - Part 2;653428261;;;1600000000;1370;110;Action;Adventure;Science Fiction;en;75491;Lionsgate;6896;121070;;;;
132232;2013;Mama;146497771;;;150000000;1000;10;Horror;;;en;37687;Universal Pictures;63;39990;;;;
132316;2012;जब तक है जान;256884693;;;60873150;1760;110;Drama;Romance;;hi;18048;Yash Raj Films;71;2390;;;;
132344;2013;Before Midnight;11176469;;;30000000;1090;40;Romance;Drama;;en;22458;Castle Rock Entertainment;75;22680;;;;
132363;2013;The Butler;115900000;;;250000000;1320;80;Drama;;;en;19988;Follow Through Productions;73;27820;;;;
133575;1999;The Velocity of Gary;2143;;;40000000;1000;70;Drama;Romance;Comedy;en;4397;Ventanarosa Productions;39;160;;;;
133694;2012;Promised Land;8100000;;;150000000;1060;90;Drama;;;en;1693;Imagenation Abu Dhabi FZ;63;6530;;;;
133805;2013;Carrie;84790678;;;300000000;1000;100;Drama;Horror;;en;31033;Misher Films;60;43190;;;;
134371;2012;Atlas Shrugged: Part II;3300000;;;100000000;1120;100;Drama;Science Fiction;Mystery;en;9786;Atlas Distribution Company;53;1260;;;;
134374;2013;Pain & Gain;87305549;;;250000000;1300;40;Action;Crime;Comedy;en;5174;Paramount;63;42710;;;;
134411;2013;Snitch;42930462;;;350000000;1120;20;Thriller;Drama;Action;en;30125;Exclusive Media;6096;22720;;;;
134597;2012;The Collection;6842058;;;0;820;110;Horror;Thriller;;en;19336;Fortress Features;63;9630;;;;
136400;2013;2 Guns;131940411;;;610000000;1090;80;Action;Comedy;Crime;en;40607;Universal Pictures;6539;39740;;;;
136795;2013;The Heat;158674180;;;430000000;1170;60;Action;Comedy;Crime;en;36786;Chernin Entertainment;6601;37920;;;;
136797;2014;Need for Speed;203277636;;;660000000;1320;30;Action;Crime;Drama;en;58467;DreamWorks Pictures;64;41980;;;;
136835;2014;No Good Deed;53830415;;;132000000;840;90;Crime;Thriller;;en;26254;Will Packer Productions;60;6030;;;;
137093;2013;Last Vegas;134400000;;;280000000;1050;100;Comedy;;;en;18159;Gidden Media;64;20600;;;;
137094;2014;Jack Ryan: Shadow Recruit;135500000;;;600000000;1050;10;Action;Drama;Thriller;en;27554;di Bonaventura Pictures;61;27560;;;;
137106;2014;The Lego Movie;469200000;;;600000000;1000;20;Animation;Family;Adventure;en;48147;Village Roadshow Pictures;7417;75200;;;;
137113;2014;Edge of Tomorrow;370541256;;;1780000000;1140;50;Action;Science Fiction;;en;61347;RatPac Entertainment;7616;133120;;;;
137321;2014;Winter's Tale;30800231;;;600000000;1180;20;Drama;Fantasy;Mystery;en;1915;Weed Road Pictures;63;12990;;;;
138103;2014;The Expendables 3;214700000;;;950000000;1260;80;Action;Adventure;Thriller;en;72456;Davis Films;622;47980;;;;
138832;2013;We're the Millers;270000000;;;370000000;1100;80;Comedy;Crime;;en;51978;New Line Cinema;6826;85990;;;;
138843;2013;The Conjuring;320400000;;;130000000;1120;70;Horror;Thriller;;en;126055;Evergreen Media Group;7541;110740;;;;
139038;2013;A Haunted House;60141683;;;25000000;860;10;Comedy;Horror;;en;37689;Open Road Films;59;17830;;;;
139948;2012;Burn;111300;;;2250000;860;110;Documentary;Documentary;;en;1572;Apostle;74;240;;;;
140300;2016;Kung Fu Panda 3;521170825;;;1450000000;950;10;Action;Adventure;Animation;en;169012;DreamWorks Animation;6907;57040;;;;
140607;2015;Star Wars: The Force Awakens;2068223624;93666222500;11279535920;2450000000;1360;120;Adventure;Action;Science Fiction;en;74801;Lucasfilm Ltd.;7284;188380;;;;
140823;2013;Saving Mr. Banks;112544580;;;350000000;1250;110;Comedy;Drama;History;en;1836;Hopscotch Features;73;31970;;;;
144336;2014;Sabotage;22100000;;;350000000;1100;30;Action;Drama;Thriller;en;21924;Open Road Films;56;13570;;;;
144340;2013;Admission;18600000;;;130000000;1070;30;Comedy;Drama;Romance;en;12214;Focus Features;56;5930;;;;
145220;2014;Muppets Most Wanted;80400000;;;500000000;1070;30;Comedy;Adventure;Crime;en;19687;Walt Disney Pictures;63;7790;;;;
146198;2016;Triple 9;12600000;;;200000000;1150;20;Action;Crime;Adventure;en;1837;Surefire Capital;60;20390;;;;
